name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
Will Barton,Portland Trail Blazers,POR,5,SG,6-6,175,"January 6, 1991",us,R,University of Memphis,/players/b/bartowi01.html
Nicolas Batum,Portland Trail Blazers,POR,88,SF,6-8,200,"December 14, 1988",fr,4,,/players/b/batumni01.html
Victor Claver,Portland Trail Blazers,POR,18,SF,6-9,224,"August 30, 1988",es,R,,/players/c/clavevi01.html
Joel Freeland,Portland Trail Blazers,POR,19,PF,6-10,250,"February 7, 1987",gb,R,,/players/f/freeljo01.html
J.J. Hickson,Portland Trail Blazers,POR,21,C,6-9,242,"September 4, 1988",us,4,North Carolina State University,/players/h/hicksjj01.html
Jared Jeffries,Portland Trail Blazers,POR,1,PF,6-11,230,"November 25, 1981",us,10,Indiana University,/players/j/jeffrja01.html
Meyers Leonard,Portland Trail Blazers,POR,11,C,7-1,245,"February 27, 1992",us,R,University of Illinois at Urbana-Champaign,/players/l/leoname01.html
Damian Lillard,Portland Trail Blazers,POR,0,PG,6-3,195,"July 15, 1990",us,R,Weber State University,/players/l/lillada01.html
Wesley Matthews,Portland Trail Blazers,POR,2,SG,6-5,220,"October 14, 1986",us,3,Marquette University,/players/m/matthwe02.html
Eric Maynor,Portland Trail Blazers,POR,6,SG,6-3,175,"June 11, 1987",us,3,Virginia Commonwealth University,/players/m/maynoer01.html
Sasha Pavlovic,Portland Trail Blazers,POR,3,SG,6-8,220,"November 15, 1983",me,9,,/players/p/pavloal01.html
Ronnie Price,Portland Trail Blazers,POR,24,PG,6-2,190,"June 21, 1983",us,7,Utah Valley State College,/players/p/pricero01.html
Nolan Smith,Portland Trail Blazers,POR,4,PG,6-2,185,"July 25, 1988",us,1,Duke University,/players/s/smithno01.html
Cole Aldrich,Sacramento Kings,SAC,45,C,6-11,250,"October 31, 1988",us,2,University of Kansas,/players/a/aldrico01.html
Aaron Brooks,Sacramento Kings,SAC,3,PG,6-0,161,"January 14, 1985",us,4,University of Oregon,/players/b/brookaa01.html
DeMarcus Cousins,Sacramento Kings,SAC,15,C,6-11,270,"August 13, 1990",us,2,University of Kentucky,/players/c/couside01.html
Toney Douglas,Sacramento Kings,SAC,0,PG,6-2,195,"March 16, 1986",us,3,Florida State University,/players/d/douglto01.html
Tyreke Evans,Sacramento Kings,SAC,13,SG,6-6,220,"September 19, 1989",us,3,University of Memphis,/players/e/evansty01.html
Jimmer Fredette,Sacramento Kings,SAC,7,SG,6-2,195,"February 25, 1989",us,1,Brigham Young University,/players/f/fredeji01.html
Francisco Garcia,Sacramento Kings,SAC,32,SG,6-7,195,"December 31, 1981",do,7,University of Louisville,/players/g/garcifr01.html
Chuck Hayes,Sacramento Kings,SAC,42,C,6-6,240,"June 11, 1983",us,7,University of Kentucky,/players/h/hayesch01.html
Tyler Honeycutt,Sacramento Kings,SAC,9,SF,6-8,188,"July 15, 1990",us,1,"University of California, Los Angeles",/players/h/honeyty01.html
James Johnson,Sacramento Kings,SAC,52,SF,6-9,250,"February 20, 1987",us,3,Wake Forest University,/players/j/johnsja01.html
Travis Outlaw,Sacramento Kings,SAC,25,SF,6-9,210,"September 18, 1984",us,9,,/players/o/outlatr01.html
Patrick Patterson,Sacramento Kings,SAC,9,PF,6-9,235,"March 14, 1989",us,2,University of Kentucky,/players/p/pattepa01.html
Thomas Robinson,Sacramento Kings,SAC,0,PF,6-10,237,"March 17, 1991",us,R,University of Kansas,/players/r/robinth01.html
John Salmons,Sacramento Kings,SAC,5,SF,6-7,210,"December 12, 1979",us,10,University of Miami,/players/s/salmojo01.html
Isaiah Thomas,Sacramento Kings,SAC,22,PG,5-9,185,"February 7, 1989",us,1,University of Washington,/players/t/thomais02.html
Jason Thompson,Sacramento Kings,SAC,34,PF,6-11,250,"July 21, 1986",us,4,Rider University,/players/t/thompja02.html
Marcus Thornton,Sacramento Kings,SAC,23,SG,6-4,205,"June 5, 1987",us,3,Louisiana State University,/players/t/thornma01.html
James Anderson,San Antonio Spurs,SAS,11,SF,6-6,213,"March 25, 1989",us,2,Oklahoma State University,/players/a/anderja01.html
Aron Baynes,San Antonio Spurs,SAS,16,C,6-10,260,"December 9, 1986",nz,R,Washington State University,/players/b/baynear01.html
DeJuan Blair,San Antonio Spurs,SAS,45,PF,6-7,270,"April 22, 1989",us,3,University of Pittsburgh,/players/b/blairde01.html
Matt Bonner,San Antonio Spurs,SAS,15,PF,6-10,235,"April 5, 1980",us,8,University of Florida,/players/b/bonnema01.html
Nando De Colo,San Antonio Spurs,SAS,25,SG,6-5,200,"June 23, 1987",fr,R,,/players/d/decolna01.html
Boris Diaw,San Antonio Spurs,SAS,33,PF,6-8,250,"April 16, 1982",fr,9,,/players/d/diawbo01.html
Tim Duncan,San Antonio Spurs,SAS,21,C,6-11,250,"April 25, 1976",vi,15,Wake Forest University,/players/d/duncati01.html
Manu Ginobili,San Antonio Spurs,SAS,20,SG,6-6,205,"July 28, 1977",ar,10,,/players/g/ginobma01.html
Danny Green,San Antonio Spurs,SAS,4,SG,6-6,215,"June 22, 1987",us,3,University of North Carolina,/players/g/greenda02.html
Stephen Jackson,San Antonio Spurs,SAS,3,SF,6-8,218,"April 5, 1978",us,12,Butler County Community College,/players/j/jacksst02.html
Cory Joseph,San Antonio Spurs,SAS,5,PG,6-3,190,"August 20, 1991",ca,1,University of Texas at Austin,/players/j/josepco01.html
Kawhi Leonard,San Antonio Spurs,SAS,2,SF,6-7,230,"June 29, 1991",us,1,San Diego State University,/players/l/leonaka01.html
Patrick Mills,San Antonio Spurs,SAS,8,PG,6-0,185,"August 11, 1988",au,3,Saint Mary's College of California,/players/m/millspa02.html
Gary Neal,San Antonio Spurs,SAS,14,SG,6-4,210,"October 3, 1984",us,2,Towson University,/players/n/nealga01.html
Tony Parker,San Antonio Spurs,SAS,9,PG,6-2,185,"May 17, 1982",be,11,,/players/p/parketo01.html
Tiago Splitter,San Antonio Spurs,SAS,22,PF,6-11,245,"January 1, 1985",br,2,,/players/s/splitti01.html
Quincy Acy,Toronto Raptors,TOR,4,PF,6-7,240,"October 6, 1990",us,R,Baylor University,/players/a/acyqu01.html
Alan Anderson,Toronto Raptors,TOR,6,SF,6-6,220,"October 16, 1982",us,3,Michigan State University,/players/a/anderal01.html
Andrea Bargnani,Toronto Raptors,TOR,7,PF,7-0,245,"October 26, 1985",it,6,,/players/b/bargnan01.html
Jose Calderon,Toronto Raptors,TOR,8,PG,6-3,200,"September 28, 1981",es,7,,/players/c/caldejo01.html
Ed Davis,Toronto Raptors,TOR,32,C,6-10,240,"June 5, 1989",us,2,University of North Carolina,/players/d/davised01.html
DeMar DeRozan,Toronto Raptors,TOR,10,SG,6-7,220,"August 7, 1989",us,3,University of Southern California,/players/d/derozde01.html
Landry Fields,Toronto Raptors,TOR,2,SF,6-7,210,"June 27, 1988",us,2,Stanford University,/players/f/fieldla01.html
Rudy Gay,Toronto Raptors,TOR,22,SF,6-8,230,"August 17, 1986",us,6,University of Connecticut,/players/g/gayru01.html
Aaron Gray,Toronto Raptors,TOR,34,C,7-0,270,"December 7, 1984",us,5,University of Pittsburgh,/players/g/grayaa01.html
Amir Johnson,Toronto Raptors,TOR,15,PF,6-9,240,"May 1, 1987",us,7,,/players/j/johnsam01.html
Linas Kleiza,Toronto Raptors,TOR,11,SF,6-8,245,"January 3, 1985",lt,6,University of Missouri,/players/k/kleizli01.html
Kyle Lowry,Toronto Raptors,TOR,3,PG,6-0,205,"March 25, 1986",us,6,Villanova University,/players/l/lowryky01.html
John Lucas III,Toronto Raptors,TOR,5,PG,5-11,165,"November 21, 1982",us,4,Oklahoma State University,/players/l/lucasjo02.html
Dominic McGuire,Toronto Raptors,TOR,1,SF,6-9,220,"October 20, 1985",us,5,"California State University, Fresno",/players/m/mcguido01.html
Mickael Pietrus,Toronto Raptors,TOR,20,SF,6-6,215,"February 7, 1982",gp,9,,/players/p/pietrmi01.html
Terrence Ross,Toronto Raptors,TOR,31,SG,6-7,195,"February 5, 1991",us,R,University of Washington,/players/r/rosste01.html
Sebastian Telfair,Toronto Raptors,TOR,13,PG,6-0,165,"June 9, 1985",us,8,,/players/t/telfase01.html
Jonas Valanciunas,Toronto Raptors,TOR,17,C,7-0,255,"May 6, 1992",lt,R,,/players/v/valanjo01.html
Alec Burks,Utah Jazz,UTA,10,SG,6-6,214,"July 20, 1991",us,1,University of Colorado,/players/b/burksal01.html
DeMarre Carroll,Utah Jazz,UTA,3,SF,6-8,212,"July 27, 1986",us,3,University of Missouri,/players/c/carrode01.html
Jeremy Evans,Utah Jazz,UTA,40,PF,6-9,196,"October 24, 1987",us,2,Western Kentucky University,/players/e/evansje01.html
Derrick Favors,Utah Jazz,UTA,15,PF,6-10,265,"July 15, 1991",us,2,Georgia Institute of Technology,/players/f/favorde01.html
Randy Foye,Utah Jazz,UTA,8,SG,6-4,213,"September 24, 1983",us,6,Villanova University,/players/f/foyera01.html
Gordon Hayward,Utah Jazz,UTA,20,SF,6-8,226,"March 23, 1990",us,2,Butler University,/players/h/haywago01.html
Al Jefferson,Utah Jazz,UTA,25,C,6-10,289,"January 4, 1985",us,8,,/players/j/jeffeal01.html
Enes Kanter,Utah Jazz,UTA,0,C,6-11,245,"May 20, 1992",ch,1,,/players/k/kanteen01.html
Paul Millsap,Utah Jazz,UTA,24,PF,6-8,246,"February 10, 1985",us,6,Louisiana Tech University,/players/m/millspa01.html
Kevin Murphy,Utah Jazz,UTA,55,SG,6-6,185,"March 6, 1990",us,R,Tennessee Technological University,/players/m/murphke01.html
Jamaal Tinsley,Utah Jazz,UTA,6,PG,6-3,195,"February 28, 1978",us,9,Iowa State University,/players/t/tinslja01.html
Earl Watson,Utah Jazz,UTA,11,PG,6-1,195,"June 12, 1979",us,11,"University of California, Los Angeles",/players/w/watsoea01.html
Marvin Williams,Utah Jazz,UTA,2,SF,6-9,237,"June 19, 1986",us,7,University of North Carolina,/players/w/willima02.html
Mo Williams,Utah Jazz,UTA,5,PG,6-1,198,"December 19, 1982",us,9,University of Alabama,/players/w/willima01.html
Trevor Ariza,Washington Wizards,WAS,1,SF,6-8,215,"June 30, 1985",us,8,"University of California, Los Angeles",/players/a/arizatr01.html
Earl Barron,Washington Wizards,WAS,30,C,7-0,250,"August 14, 1981",us,6,University of Memphis,/players/b/barroea01.html
Bradley Beal,Washington Wizards,WAS,3,SG,6-5,207,"June 28, 1993",us,R,University of Florida,/players/b/bealbr01.html
Trevor Booker,Washington Wizards,WAS,35,PF,6-8,228,"November 25, 1987",us,2,Clemson University,/players/b/booketr01.html
Jason Collins,Washington Wizards,WAS,98,C,7-0,255,"December 2, 1978",us,11,Stanford University,/players/c/collija04.html
Jordan Crawford,Washington Wizards,WAS,15,SG,6-4,195,"October 23, 1988",us,2,Xavier University,/players/c/crawfjo02.html
Nene Hilario,Washington Wizards,WAS,42,PF,6-11,250,"September 13, 1982",br,10,,/players/h/hilarne01.html
Shaun Livingston,Washington Wizards,WAS,14,PG,6-7,182,"September 11, 1985",us,7,,/players/l/livinsh01.html
Shelvin Mack,Washington Wizards,WAS,22,PG,6-3,203,"April 22, 1990",us,1,Butler University,/players/m/macksh01.html
Cartier Martin,Washington Wizards,WAS,20,SF,6-7,220,"November 20, 1984",us,4,Kansas State University,/players/m/martica01.html
Emeka Okafor,Washington Wizards,WAS,50,C,6-10,252,"September 28, 1982",us,8,University of Connecticut,/players/o/okafoem01.html
Jannero Pargo,Washington Wizards,WAS,7,PG,6-1,175,"October 22, 1979",us,8,University of Arkansas,/players/p/pargoja01.html
A.J. Price,Washington Wizards,WAS,12,PG,6-2,181,"October 7, 1986",us,3,University of Connecticut,/players/p/priceaj01.html
Kevin Seraphin,Washington Wizards,WAS,13,C,6-10,278,"December 7, 1989",gf,2,,/players/s/serapke01.html
Chris Singleton,Washington Wizards,WAS,31,PF,6-8,230,"November 21, 1989",us,1,Florida State University,/players/s/singlch01.html
Garrett Temple,Washington Wizards,WAS,17,SG,6-6,195,"May 8, 1986",us,2,Louisiana State University,/players/t/templga01.html
Jan Vesely,Washington Wizards,WAS,24,PF,6-11,240,"April 24, 1990",cz,1,,/players/v/veselja01.html
John Wall,Washington Wizards,WAS,2,PG,6-4,195,"September 6, 1990",us,2,University of Kentucky,/players/w/walljo01.html
Martell Webster,Washington Wizards,WAS,9,SF,6-7,230,"December 4, 1986",us,7,,/players/w/webstma02.html
