name,team,short_team,number,pos,height,weight,birth_date,birth_country,years_experience,college_name,uri
P.J. Tucker,Phoenix Suns,PHO,17,SF,6-6,245,"May 5, 1985",us,4,University of Texas at Austin,/players/t/tuckepj01.html
T.J. Warren,Phoenix Suns,PHO,12,SF,6-8,230,"September 5, 1993",us,1,North Carolina State University,/players/w/warretj01.html
Sonny Weems,Phoenix Suns,PHO,10,SG,6-6,205,"July 8, 1986",us,3,University of Arkansas,/players/w/weemsso01.html
Alan Williams,Phoenix Suns,PHO,15,PF,6-8,260,"January 28, 1993",us,R,"University of California, Santa Barbara",/players/w/willial03.html
Cliff Alexander,Portland Trail Blazers,POR,34,PF,6-8,240,"November 16, 1995",us,R,University of Kansas,/players/a/alexacl01.html
Al-Farouq Aminu,Portland Trail Blazers,POR,8,SF,6-9,215,"September 21, 1990",us,5,Wake Forest University,/players/a/aminual01.html
Pat Connaughton,Portland Trail Blazers,POR,5,SG,6-5,206,"January 6, 1993",us,R,University of Notre Dame,/players/c/connapa01.html
Allen Crabbe,Portland Trail Blazers,POR,23,SG,6-6,210,"April 9, 1992",us,2,University of California,/players/c/crabbal01.html
Ed Davis,Portland Trail Blazers,POR,17,PF,6-10,240,"June 5, 1989",us,5,University of North Carolina,/players/d/davised01.html
Tim Frazier,Portland Trail Blazers,POR,10,PG,6-1,170,"November 1, 1990",us,1,Pennsylvania State University,/players/f/fraziti01.html
Maurice Harkless,Portland Trail Blazers,POR,4,SF,6-9,215,"May 11, 1993",us,3,St. John's University,/players/h/harklma01.html
Gerald Henderson,Portland Trail Blazers,POR,9,SG,6-5,215,"December 9, 1987",us,6,Duke University,/players/h/hendege02.html
Chris Kaman,Portland Trail Blazers,POR,35,C,7-0,265,"April 28, 1982",us,12,Central Michigan University,/players/k/kamanch01.html
Meyers Leonard,Portland Trail Blazers,POR,11,PF,7-1,245,"February 27, 1992",us,3,University of Illinois at Urbana-Champaign,/players/l/leoname01.html
Damian Lillard,Portland Trail Blazers,POR,0,PG,6-3,195,"July 15, 1990",us,3,Weber State University,/players/l/lillada01.html
C.J. McCollum,Portland Trail Blazers,POR,3,SG,6-4,200,"September 19, 1991",us,2,Lehigh University,/players/m/mccolcj01.html
Luis Montero,Portland Trail Blazers,POR,44,SG,6-7,185,"April 6, 1993",do,R,Westchester CC,/players/m/montelu01.html
Mason Plumlee,Portland Trail Blazers,POR,24,C,6-11,245,"March 5, 1990",us,2,Duke University,/players/p/plumlma01.html
Brian Roberts,Portland Trail Blazers,POR,2,PG,6-1,173,"December 3, 1985",us,3,University of Dayton,/players/r/roberbr01.html
Noah Vonleh,Portland Trail Blazers,POR,21,PF,6-10,240,"August 24, 1995",us,1,Indiana University,/players/v/vonleno01.html
Quincy Acy,Sacramento Kings,SAC,13,PF,6-7,240,"October 6, 1990",us,3,Baylor University,/players/a/acyqu01.html
James Anderson,Sacramento Kings,SAC,5,SG,6-6,213,"March 25, 1989",us,4,Oklahoma State University,/players/a/anderja01.html
Marco Belinelli,Sacramento Kings,SAC,3,SG,6-5,210,"March 25, 1986",it,8,,/players/b/belinma01.html
Caron Butler,Sacramento Kings,SAC,31,SF,6-7,228,"March 13, 1980",us,13,University of Connecticut,/players/b/butleca01.html
Omri Casspi,Sacramento Kings,SAC,18,SF,6-9,225,"June 22, 1988",il,6,,/players/c/casspom01.html
Willie Cauley-Stein,Sacramento Kings,SAC,00,C,7-0,240,"August 18, 1993",us,R,University of Kentucky,/players/c/caulewi01.html
Darren Collison,Sacramento Kings,SAC,7,PG,6-0,175,"August 23, 1987",us,6,"University of California, Los Angeles",/players/c/collida01.html
DeMarcus Cousins,Sacramento Kings,SAC,15,C,6-11,270,"August 13, 1990",us,5,University of Kentucky,/players/c/couside01.html
Seth Curry,Sacramento Kings,SAC,30,PG,6-2,185,"August 23, 1990",us,2,Duke University,/players/c/curryse01.html
Duje Dukan,Sacramento Kings,SAC,26,SF,6-9,220,"December 4, 1991",hr,R,University of Wisconsin,/players/d/dukandu01.html
Rudy Gay,Sacramento Kings,SAC,8,SF,6-8,230,"August 17, 1986",us,9,University of Connecticut,/players/g/gayru01.html
Kosta Koufos,Sacramento Kings,SAC,41,C,7-0,265,"February 24, 1989",us,7,Ohio State University,/players/k/koufoko01.html
Ben McLemore,Sacramento Kings,SAC,23,SG,6-5,195,"February 11, 1993",us,2,University of Kansas,/players/m/mclembe01.html
Eric Moreland,Sacramento Kings,SAC,25,PF,6-10,238,"December 24, 1991",us,1,Oregon State University,/players/m/moreler01.html
Rajon Rondo,Sacramento Kings,SAC,9,PG,6-1,186,"February 22, 1986",us,9,University of Kentucky,/players/r/rondora01.html
LaMarcus Aldridge,San Antonio Spurs,SAS,12,PF,6-11,240,"July 19, 1985",us,9,University of Texas at Austin,/players/a/aldrila01.html
Kyle Anderson,San Antonio Spurs,SAS,1,SF,6-9,230,"September 20, 1993",us,1,"University of California, Los Angeles",/players/a/anderky01.html
Matt Bonner,San Antonio Spurs,SAS,15,C,6-10,235,"April 5, 1980",us,11,University of Florida,/players/b/bonnema01.html
Rasual Butler,San Antonio Spurs,SAS,18,SF,6-7,215,"May 23, 1979",us,12,La Salle University,/players/b/butlera01.html
Boris Diaw,San Antonio Spurs,SAS,33,PF,6-8,250,"April 16, 1982",fr,12,,/players/d/diawbo01.html
Tim Duncan,San Antonio Spurs,SAS,21,C,6-11,250,"April 25, 1976",vi,18,Wake Forest University,/players/d/duncati01.html
Manu Ginobili,San Antonio Spurs,SAS,20,SG,6-6,205,"July 28, 1977",ar,13,,/players/g/ginobma01.html
Danny Green,San Antonio Spurs,SAS,14,SG,6-6,215,"June 22, 1987",us,6,University of North Carolina,/players/g/greenda02.html
Kawhi Leonard,San Antonio Spurs,SAS,2,SF,6-7,230,"June 29, 1991",us,4,San Diego State University,/players/l/leonaka01.html
Boban Marjanovic,San Antonio Spurs,SAS,40,C,7-3,290,"August 15, 1988",rs,R,,/players/m/marjabo01.html
Kevin Martin,San Antonio Spurs,SAS,23,SG,6-7,199,"February 1, 1983",us,11,Western Carolina University,/players/m/martike02.html
Ray McCallum,San Antonio Spurs,SAS,3,PG,6-3,190,"June 12, 1991",us,2,University of Detroit Mercy,/players/m/mccalra01.html
Andre Miller,San Antonio Spurs,SAS,24,PG,6-3,200,"March 19, 1976",us,16,University of Utah,/players/m/millean02.html
Patrick Mills,San Antonio Spurs,SAS,8,PG,6-0,185,"August 11, 1988",au,6,Saint Mary's College of California,/players/m/millspa02.html
Tony Parker,San Antonio Spurs,SAS,9,PG,6-2,185,"May 17, 1982",be,14,,/players/p/parketo01.html
Jonathon Simmons,San Antonio Spurs,SAS,17,SG,6-6,195,"September 14, 1989",us,R,University of Houston,/players/s/simmojo02.html
David West,San Antonio Spurs,SAS,30,PF,6-9,250,"August 29, 1980",us,12,Xavier University,/players/w/westda01.html
Anthony Bennett,Toronto Raptors,TOR,15,PF,6-8,245,"March 14, 1993",ca,2,"University of Nevada, Las Vegas",/players/b/bennean01.html
Bismack Biyombo,Toronto Raptors,TOR,8,C,6-9,245,"August 28, 1992",cd,4,,/players/b/biyombi01.html
Bruno Caboclo,Toronto Raptors,TOR,20,SF,6-9,205,"September 21, 1995",br,1,,/players/c/cabocbr01.html
DeMarre Carroll,Toronto Raptors,TOR,5,SF,6-8,212,"July 27, 1986",us,6,University of Missouri,/players/c/carrode01.html
DeMar DeRozan,Toronto Raptors,TOR,10,SG,6-7,220,"August 7, 1989",us,6,University of Southern California,/players/d/derozde01.html
James Johnson,Toronto Raptors,TOR,3,PF,6-9,250,"February 20, 1987",us,6,Wake Forest University,/players/j/johnsja01.html
Cory Joseph,Toronto Raptors,TOR,6,SG,6-3,190,"August 20, 1991",ca,4,University of Texas at Austin,/players/j/josepco01.html
Kyle Lowry,Toronto Raptors,TOR,7,PG,6-0,205,"March 25, 1986",us,9,Villanova University,/players/l/lowryky01.html
Lucas Nogueira,Toronto Raptors,TOR,92,C,7-0,220,"July 26, 1992",br,1,,/players/n/noguelu01.html
Patrick Patterson,Toronto Raptors,TOR,54,PF,6-9,235,"March 14, 1989",us,5,University of Kentucky,/players/p/pattepa01.html
Norman Powell,Toronto Raptors,TOR,24,SG,6-4,215,"May 25, 1993",us,R,"University of California, Los Angeles",/players/p/powelno01.html
Terrence Ross,Toronto Raptors,TOR,31,SF,6-7,195,"February 5, 1991",us,3,University of Washington,/players/r/rosste01.html
Luis Scola,Toronto Raptors,TOR,4,PF,6-9,240,"April 30, 1980",ar,8,,/players/s/scolalu01.html
Jason Thompson,Toronto Raptors,TOR,1,C,6-11,250,"July 21, 1986",us,7,Rider University,/players/t/thompja02.html
Jonas Valanciunas,Toronto Raptors,TOR,17,C,7-0,255,"May 6, 1992",lt,3,,/players/v/valanjo01.html
Delon Wright,Toronto Raptors,TOR,55,PG,6-5,190,"April 26, 1992",us,R,University of Utah,/players/w/wrighde01.html
Trevor Booker,Utah Jazz,UTA,33,PF,6-8,228,"November 25, 1987",us,5,Clemson University,/players/b/booketr01.html
Trey Burke,Utah Jazz,UTA,3,PG,6-1,191,"November 12, 1992",us,2,University of Michigan,/players/b/burketr01.html
Alec Burks,Utah Jazz,UTA,10,SG,6-6,214,"July 20, 1991",us,4,University of Colorado,/players/b/burksal01.html
Derrick Favors,Utah Jazz,UTA,15,PF,6-10,265,"July 15, 1991",us,5,Georgia Institute of Technology,/players/f/favorde01.html
Rudy Gobert,Utah Jazz,UTA,27,C,7-1,245,"June 26, 1992",fr,2,,/players/g/goberru01.html
Erick Green,Utah Jazz,UTA,18,PG,6-4,185,"May 9, 1991",us,1,Virginia Polytechnic Institute and State University,/players/g/greener01.html
Gordon Hayward,Utah Jazz,UTA,20,SF,6-8,226,"March 23, 1990",us,5,Butler University,/players/h/haywago01.html
Rodney Hood,Utah Jazz,UTA,5,SG,6-8,206,"October 20, 1992",us,1,Duke University,/players/h/hoodro01.html
Joe Ingles,Utah Jazz,UTA,2,SF,6-8,226,"October 2, 1987",au,1,,/players/i/inglejo01.html
Chris Johnson,Utah Jazz,UTA,23,SF,6-6,206,"April 29, 1990",us,3,University of Dayton,/players/j/johnsch04.html
Trey Lyles,Utah Jazz,UTA,41,PF,6-10,234,"November 5, 1995",ca,R,University of Kentucky,/players/l/lylestr01.html
Shelvin Mack,Utah Jazz,UTA,8,PG,6-3,203,"April 22, 1990",us,4,Butler University,/players/m/macksh01.html
Elijah Millsap,Utah Jazz,UTA,13,SG,6-6,225,"August 12, 1987",us,1,University of Alabama at Birmingham,/players/m/millsel01.html
Raul Neto,Utah Jazz,UTA,25,PG,6-1,179,"May 19, 1992",br,R,,/players/n/netora01.html
J.J. O'Brien,Utah Jazz,UTA,22,SF,6-7,228,"April 8, 1992",us,R,San Diego State University,/players/o/obriejj01.html
Tibor Pleiss,Utah Jazz,UTA,21,C,7-3,256,"November 2, 1989",de,R,,/players/p/pleisti01.html
Jeff Withey,Utah Jazz,UTA,24,C,7-0,231,"March 7, 1990",us,2,University of Kansas,/players/w/witheje01.html
Alan Anderson,Washington Wizards,WAS,6,SG,6-6,220,"October 16, 1982",us,6,Michigan State University,/players/a/anderal01.html
Bradley Beal,Washington Wizards,WAS,3,SG,6-5,207,"June 28, 1993",us,3,University of Florida,/players/b/bealbr01.html
DeJuan Blair,Washington Wizards,WAS,45,C,6-7,270,"April 22, 1989",us,6,University of Pittsburgh,/players/b/blairde01.html
Jared Dudley,Washington Wizards,WAS,1,PF,6-7,225,"July 10, 1985",us,8,Boston College,/players/d/dudleja01.html
Jarell Eddie,Washington Wizards,WAS,8,SF,6-7,218,"October 30, 1991",us,R,Virginia Polytechnic Institute and State University,/players/e/eddieja01.html
Drew Gooden,Washington Wizards,WAS,90,PF,6-10,250,"September 24, 1981",us,13,University of Kansas,/players/g/goodedr01.html
Marcin Gortat,Washington Wizards,WAS,13,C,6-11,240,"February 17, 1984",pl,8,,/players/g/gortama01.html
J.J. Hickson,Washington Wizards,WAS,21,C,6-9,242,"September 4, 1988",us,7,North Carolina State University,/players/h/hicksjj01.html
Nene Hilario,Washington Wizards,WAS,42,PF,6-11,250,"September 13, 1982",br,13,,/players/h/hilarne01.html
Ryan Hollins,Washington Wizards,WAS,15,C,7-0,240,"October 10, 1984",us,9,"University of California, Los Angeles",/players/h/holliry01.html
Kris Humphries,Washington Wizards,WAS,43,PF,6-9,235,"February 6, 1985",us,11,University of Minnesota,/players/h/humphkr01.html
Markieff Morris,Washington Wizards,WAS,5,PF,6-10,245,"September 2, 1989",us,4,University of Kansas,/players/m/morrima02.html
Gary Neal,Washington Wizards,WAS,14,SG,6-4,210,"October 3, 1984",us,5,Towson University,/players/n/nealga01.html
Kelly Oubre,Washington Wizards,WAS,12,SF,6-7,205,"December 9, 1995",us,R,University of Kansas,/players/o/oubreke01.html
Otto Porter,Washington Wizards,WAS,22,SF,6-8,198,"June 3, 1993",us,2,Georgetown University,/players/p/porteot01.html
Ramon Sessions,Washington Wizards,WAS,7,PG,6-3,190,"April 11, 1986",us,8,"University of Nevada, Reno",/players/s/sessira01.html
Garrett Temple,Washington Wizards,WAS,17,SF,6-6,195,"May 8, 1986",us,5,Louisiana State University,/players/t/templga01.html
Marcus Thornton,Washington Wizards,WAS,15,SG,6-4,205,"June 5, 1987",us,6,Louisiana State University,/players/t/thornma01.html
John Wall,Washington Wizards,WAS,2,PG,6-4,195,"September 6, 1990",us,5,University of Kentucky,/players/w/walljo01.html
